,Severity Id,Issue Type Name,Threat Class,Security Risk,Cause,Analysis Result,Result
494,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
495,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
496,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
497,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
498,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
499,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
500,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
501,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
502,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
503,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
504,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
505,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
506,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
507,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
508,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
509,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
510,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
511,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
512,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
513,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
514,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
515,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
516,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
517,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
518,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
519,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
520,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
521,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
522,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
523,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
524,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
525,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
526,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
527,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
528,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
529,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
530,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
531,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
532,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
533,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
534,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
535,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
536,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
537,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
538,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
539,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
540,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
541,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
542,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
543,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
544,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
545,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
546,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
547,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
548,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
549,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
550,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
551,3,bufferoverflow,buffer overflow,it is possible to prevent the web application from serving other users  denial of service ,proper bounds checking were not performed on incoming parameter values,no need to fix,Duplicate
552,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,False Negative
553,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,True Positive
554,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,False Positive
555,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
556,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
557,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
558,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
559,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
560,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
561,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
562,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
563,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
564,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
565,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
566,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
567,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
568,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
569,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
570,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
571,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
572,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
573,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
574,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
575,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
576,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
577,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
578,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,need to fix,Duplicate
579,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
580,3,command injection,os commanding,it is possible to run remote commands on the web server  this usually means complete compromise of the server and its contents,no validation was done in order to make sure that user input matches the data type expected,no need to fix,Duplicate
581,3,cryptography insecurealgorithm,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information stored to disk in cleartext,no need to fix,False Negative
582,3,cryptography insecurealgorithm,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information stored to disk in cleartext,need to fix,True Positive
583,3,cryptography poorentropy,brute force,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information stored to disk in cleartext,need to fix,True Positive
584,3,improper handling of exceptional conditions,information leakage,it is possible to retrieve the absolute path of the web server installation  which might help an attacker to develop further attacks and to gain information about the file system structure of the web application,exceptions and error messages  which may contain sensitive debugging information  are presented to users,no need to fix,False Negative
585,3,improper handling of exceptional conditions,information leakage,it is possible to retrieve the absolute path of the web server installation  which might help an attacker to develop further attacks and to gain information about the file system structure of the web application,exceptions and error messages  which may contain sensitive debugging information  are presented to users,no need to fix,Duplicate
586,3,improper handling of exceptional conditions,information leakage,it is possible to retrieve the absolute path of the web server installation  which might help an attacker to develop further attacks and to gain information about the file system structure of the web application,exceptions and error messages  which may contain sensitive debugging information  are presented to users,no need to fix,Duplicate
587,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,False Negative
588,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
589,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
590,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
591,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
592,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
593,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
594,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
595,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
596,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
597,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
598,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
599,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
600,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
601,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
602,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
603,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
604,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
605,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
606,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
607,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
608,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
609,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
610,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
611,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
612,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
613,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
614,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
615,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
616,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
617,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
618,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
619,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
620,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
621,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
622,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
623,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
624,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
625,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
626,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
627,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
628,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
629,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
630,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
631,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
632,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
633,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
634,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
635,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
636,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
637,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
638,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
639,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
640,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
641,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
642,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
643,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
644,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
645,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
646,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
647,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
648,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,True Positive
649,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,False Positive
650,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
651,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
652,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
653,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
654,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
655,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
656,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
657,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
658,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
659,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
660,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
661,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
662,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
663,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
664,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
665,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
666,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
667,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
668,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
669,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
670,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
671,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
672,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
673,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
674,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
675,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
676,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
677,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
678,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
679,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
680,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
681,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
682,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
683,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
684,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
685,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
686,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
687,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
688,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
689,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,need to fix,Duplicate
690,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
691,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
692,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
693,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
694,3,pathtraversal,path traversal,it is possible to access information stored in a sensitive data resource,user input is not checked for the       dot dot  string,no need to fix,Duplicate
