,Severity Id,Issue Type Name,Threat Class,Security Risk,Cause
357,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
358,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
359,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
360,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
361,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
362,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
363,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
364,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
365,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
366,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
367,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
368,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
369,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
370,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
371,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
372,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
373,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
374,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
375,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
376,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
377,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
378,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
379,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
380,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
381,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
382,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
383,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
384,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
385,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
386,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
387,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
388,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
389,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
390,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
391,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
392,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
393,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
394,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
395,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
396,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
397,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
398,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
399,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
400,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
401,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
402,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
403,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
404,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
405,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
406,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
407,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
408,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
409,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
410,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
411,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
412,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
413,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
414,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
415,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
416,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
417,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
418,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
419,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
420,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
421,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
422,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
423,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
424,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
425,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
426,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
427,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
428,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
429,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
430,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
431,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
432,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
433,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
434,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
435,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
436,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
437,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
438,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
439,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
440,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
441,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
442,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
443,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
444,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
445,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
446,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
447,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
448,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
449,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
450,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
451,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
452,1.0,Improper Handling of Exceptional Conditions,Information Leakage,"It is possible to retrieve the absolute path of the web server installation, which might help an attacker to develop further attacks and to gain information about the file system structure of the web application","Exceptions and error messages, which may contain sensitive debugging information, are presented to users"
453,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
454,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
455,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
456,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
457,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
458,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
459,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
460,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
461,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
462,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
463,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
464,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
465,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
466,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
467,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
468,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
469,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
470,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
471,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
472,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
473,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
474,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
475,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
476,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
477,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
478,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
479,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
480,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
481,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
482,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
483,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
484,1.0,Inappropriate Encoding for Output Context,Improper Output Handling,It is possible to execute arbitrary code on the Web application's clients,Sanitation of hazardous characters was not performed correctly on user input
485,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
486,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
487,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
488,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
489,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
490,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
491,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
492,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
